expid,peakid,myear,mseason,sex,status,citizen_clean,occupation_raw_clean,age_raw
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,army captain,4.0
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,army engineer,5.0
CHOY00114,CHOY,1977,Spring,M,Exp Doctor,Australia,physician,9.0
CHOY00114,CHOY,1977,Spring,M,Climber,Australia,army officer pilot,11.0
CHOY00115,CHOY,1977,Spring,M,Climber,Japan,unknown,10.0
CHOY00117,CHOY,1977,Spring,M,Climber,Japan,engineer,11.0
CHOY00117,CHOY,1977,Spring,M,Climber,Japan,alpine equipment shop salesman,12.0
CHOY00117,CHOY,1977,Spring,M,Climber,Japan,travel agent,11.0
CHOY00117,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,7.0
CHOY00117,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,4.0
CHOY00117,CHOY,1977,Spring,M,H-A Worker,Nepal,unknown,11.0
CHOY98308,CHOY,1980,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHOY99301,CHOY,1980,Autumn,M,Climber,S Korea,national park ranger,12.0
CHOY99301,CHOY,1980,Autumn,M,Climber,S Korea,electrical engineer,12.0
CHOY99301,CHOY,1980,Autumn,M,Climber,S Korea,unemployed car salesman,12.0
CHOY99301,CHOY,1980,Autumn,M,Climber,S Korea,office worker,10.0
CHOY99303,CHOY,1980,Autumn,M,Climber,Slovenia,telephone technician,7.0
CHOY99306,CHOY,1980,Autumn,M,Climber,Japan,works for landscape gardening business sometimes in office,11.0
CHOY99306,CHOY,1980,Autumn,M,Climber,Japan,works for landscape gardening business,7.0
CHOY99307,CHOY,1980,Autumn,M,Climber,France,alpine guide,11.0
CHOY99307,CHOY,1980,Autumn,F,Climber,France,biology researcher,9.0
CHOY99307,CHOY,1980,Autumn,M,Climber,France,movie director,11.0
CHOY99307,CHOY,1980,Autumn,M,Climber,Switzerland,technician,8.0
CHOY99309,CHOY,1980,Autumn,M,Climber,France,engineer,12.0
CHOY99309,CHOY,1980,Autumn,M,Climber,France,telecommunications engineer,11.0
CHOY99314,CHOY,1980,Autumn,M,Leader,Ecuador,student,4.0
CHOY99314,CHOY,1980,Autumn,M,Climber,Ecuador,engineering student,3.0
CHOY99317,CHOY,1980,Autumn,F,Climber,Japan,alpinist,12.0
CHOY99317,CHOY,1980,Autumn,M,Climber,Australia,engineer,9.0
CHOY99318,CHOY,1980,Autumn,F,Exp Doctor (C1 only),UK,physician,12.0
CHOY99319,CHOY,1980,Autumn,M,Deputy Leader,USA,student alpine guide,4.0
CHOY99321,CHOY,1980,Autumn,M,Climber,Spain,book shop assistant,7.0
CHOY93308,CHOY,1981,Autumn,M,Climber,Italy,student,10.0
CHOY93310,CHOY,1981,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHOY93310,CHOY,1981,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHOY94307,CHOY,1981,Autumn,M,H-A Worker,Nepal,unknown,11.0
CHOY96306,CHOY,1981,Autumn,M,H-A Worker,Nepal,unknown,9.0
CHOY98116,CHOY,1981,Spring,M,Climber,China,beijing university student,5.0
CHOY99101,CHOY,1981,Spring,F,Climber,Germany,nurse,10.0
CHOY99101,CHOY,1981,Spring,M,Climber,Germany,engineer,11.0
CHOY99102,CHOY,1981,Spring,M,Co-Leader,Spain,bar tender/waiter,9.0
CHOY99102,CHOY,1981,Spring,M,Co-Leader,Spain,construction worker,9.0
CHOY99103,CHOY,1981,Spring,M,H-A Worker,Nepal,unknown,10.0
CHOY99103,CHOY,1981,Spring,M,H-A Worker,Nepal,unknown,7.0
CHOY99105,CHOY,1981,Spring,F,Climber,Spain,supermarket employee,7.0
CHOY99106,CHOY,1981,Spring,M,Leader,Austria,alpine guide management trainer,11.0
CHOY99106,CHOY,1981,Spring,F,Climber,Austria,waitress,6.0
CHOY99107,CHOY,1981,Spring,M,Climber,Germany,joiner,10.0
CHOY99107,CHOY,1981,Spring,M,H-A Worker,Nepal,unknown,10.0
CHOY99108,CHOY,1981,Spring,F,Climber,Switzerland,nurse,10.0
CHOY99108,CHOY,1981,Spring,M,Climber,Germany,education student,8.0
CHOY99108,CHOY,1981,Spring,M,Leader,Switzerland,bank employee,10.0
CHOY99110,CHOY,1981,Spring,M,Climber,Italy,pschyology student,6.0
CHOY99111,CHOY,1981,Spring,M,Climber,UK,chemical engineer,11.0
CHOY99111,CHOY,1981,Spring,M,Climber,Chile,alpine guide,12.0
CHOY99111,CHOY,1981,Spring,F,Climber,Chile,alpine guide instructor,5.0
CHOY99111,CHOY,1981,Spring,M,Climber,UK,scientist,9.0
CHOY99111,CHOY,1981,Spring,M,Climber,Sweden,student,5.0
CHOY99111,CHOY,1981,Spring,M,H-A Worker,Nepal,unknown,8.0
CHOY99114,CHOY,1981,Spring,M,Leader,Mexico,employee in conveyor-belt distribution company,12.0
CHOY99114,CHOY,1981,Spring,M,Climber,Mexico,student of architecture,5.0
CHOY99115,CHOY,1981,Spring,M,Climber,Colombia,environmentalist,12.0
CHOY99116,CHOY,1981,Spring,M,Climber,Canada,carpenter,7.0
CHOY99116,CHOY,1981,Spring,M,Climber,Canada,salesman for flower distributor,9.0
CHOY99117,CHOY,1981,Spring,F,Climber,USA,guide in hiking cross-country skiing,11.0
CHOY95301,CHOY,1982,Autumn,M,H-A Worker,Nepal,unknown,11.0
CHOY95304,CHOY,1982,Autumn,M,H-A Worker,Nepal,unknown,9.0
CHOY96321,CHOY,1982,Autumn,M,Climber,Spain,computer programmer,12.0
CHOY97108,CHOY,1982,Spring,M,Climber,Germany,engineer,12.0
CHOY97108,CHOY,1982,Spring,M,Climber,Germany,student,12.0
CHOY97108,CHOY,1982,Spring,M,Leader,Germany,civil engineer,9.0
CHOY97312,CHOY,1982,Autumn,M,H-A Worker,Nepal,unknown,6.0
CHOY98307,CHOY,1983,Autumn,M,Climber,USA,student,11.0
CHOY98308,CHOY,1983,Autumn,M,H-A Worker,Nepal,unknown,4.0
CHOY98309,CHOY,1983,Autumn,M,Climber,Spain,teacher,12.0
CHOY98310,CHOY,1983,Autumn,M,Climber,Spain,economics student,9.0
CHOY98310,CHOY,1983,Autumn,F,Climber,Spain,education student,9.0
CHOY98312,CHOY,1983,Autumn,M,Climber,Spain,industrial engineering student,10.0
CHOY98312,CHOY,1983,Autumn,M,Climber,Spain,cartographer,11.0
CHOY98312,CHOY,1983,Autumn,M,Climber,Spain,surveying student,9.0
CHOY98313,CHOY,1983,Autumn,M,H-A Worker,Nepal,unknown,12.0
CHOY98313,CHOY,1983,Autumn,M,H-A Worker,Nepal,unknown,12.0
CHOY98314,CHOY,1983,Autumn,M,Climber,USA,outdoor leadership instructor,12.0
CHOY98315,CHOY,1983,Autumn,M,Climber,UK,student,7.0
CHOY98316,CHOY,1983,Autumn,M,Climber,Estonia,air-traffic controller,12.0
CHOY98317,CHOY,1983,Autumn,M,Climber,Spain,industrial engineer,12.0
CHOY98318,CHOY,1983,Autumn,M,Climber,UK,student,6.0
CHOY98318,CHOY,1983,Autumn,M,H-A Worker,Nepal,unknown,7.0
CHOY98322,CHOY,1983,Autumn,M,H-A Worker,Nepal,unknown,12.0
CHRE82301,CHRE,1965,Autumn,M,Climber,France,alpine guide,8.0
CHRE82301,CHRE,1965,Autumn,M,Climber,France,medical student,4.0
CHRE82301,CHRE,1965,Autumn,M,Climber,France,photographer,7.0
CHRE82301,CHRE,1965,Autumn,M,Climber,France,veterinarian,7.0
CHRW90301,CHRW,1962,Autumn,M,Climber,S Korea,metallurgical engineer,-3.0
CHRW90301,CHRW,1962,Autumn,M,Climber,S Korea,metallurgical engineer,-5.0
CHRW90301,CHRW,1970,Autumn,M,Leader,S Korea,metallurgical engineer,9.0
CHRW90301,CHRW,1982,Autumn,M,H-A Worker,Nepal,unknown,10.0
CHUR90301,CHUR,1965,Autumn,M,Climber,S Korea,metallurgical engineer,0.0
CHWT00201,CHWT,1974,Summer,M,H-A Worker,Nepal,unknown,8.0
CTSE86101,CTSE,1964,Spring,M,Climber,China,unknown,-1.0
CTSE86101,CTSE,1964,Spring,M,Climber,China,unknown,2.0
CTSE90101,CTSE,1964,Spring,M,Climber,USA,geologist alpine guide,12.0
CTSE90101,CTSE,1964,Spring,M,Climber,USA,unknown,8.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,9.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,12.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,4.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,12.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,5.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,3.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,6.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,3.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,7.0
CTSE86101,CTSE,1969,Spring,M,Climber,China,unknown,7.0
CTSE89201,CTSE,1970,Summer,M,Leader,China,chinese mountaineering association staff member,10.0
CTSE89201,CTSE,1970,Summer,M,Climber,China,unknown,7.0
CTSE89201,CTSE,1970,Summer,M,Climber,China,unknown,7.0
CTSE90301,CTSE,1970,Autumn,M,Leader,UK,tour operator,11.0
CTSE36101,CTSE,1984,Spring,M,Leader,UK,unknown,100.0
DHA199305,DHA1,1922,Autumn,M,H-A Worker,Nepal,unknown,-50.0
DHA181101,DHA1,1954,Spring,M,H-A Worker,Nepal,high-altitude porter,-1.0
DHA182101,DHA1,1954,Spring,M,H-A Worker,Nepal,unknown,-1.0
DHA182101,DHA1,1954,Spring,M,H-A Worker,Nepal,unknown,-3.0
DHA186101,DHA1,1954,Spring,M,H-A Worker/Climber,Nepal,unknown,-7.0
DHA193304,DHA1,1954,Autumn,M,H-A Worker,Nepal,unknown,-4.0
DHA197305,DHA1,1958,Autumn,M,H-A Worker,Nepal,unknown,-16.0
DHA196302,DHA1,1959,Autumn,M,H-A Worker,Nepal,unknown,-5.0
DHA196302,DHA1,1959,Autumn,M,H-A Worker,Nepal,unknown,-13.0
DHA196303,DHA1,1959,Autumn,M,H-A Worker,Nepal,unknown,-11.0
DHA194301,DHA1,1960,Autumn,M,Sirdar,Nepal,unknown,2.0
DHA198301,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,-12.0
DHA198305,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,-5.0
DHA198305,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,-4.0
DHA198305,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,0.0
DHA198305,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,-2.0
DHA199102,DHA1,1960,Spring,M,H-A Worker,Nepal,unknown,-4.0
DHA199304,DHA1,1960,Autumn,M,H-A Worker,Nepal,unknown,-1.0
DHA100302,DHA1,1970,Autumn,M,H-A Worker,Nepal,unknown,6.0
DHA193103,DHA1,1970,Spring,M,Member,China,interpreter,8.0
DHA196104,DHA1,1970,Spring,M,Climber,Italy,alpine guide,12.0
DHA100303,DHA1,1973,Autumn,M,Climber,France,alpine guide,6.0
DHA100303,DHA1,1973,Autumn,M,Climber,France,physician,7.0
DHA100303,DHA1,1973,Autumn,M,Climber,France,engineer,10.0
DHA100301,DHA1,1974,Autumn,M,Film Team,S Korea,student,2.0
DHA100301,DHA1,1974,Autumn,M,Climber,S Korea,purchasing department staff of air-conditioning manufacturing company,4.0
DHA100301,DHA1,1974,Autumn,M,Climber,S Korea,student,0.0
DHA100301,DHA1,1974,Autumn,M,Climber,S Korea,student,-2.0
DHA100301,DHA1,1974,Autumn,M,Climbing Leader,S Korea,salesman,9.0
DHA100301,DHA1,1974,Autumn,M,Climber,S Korea,student,0.0
DHA100301,DHA1,1974,Autumn,M,Climber,S Korea,farmer,1.0
DHA100302,DHA1,1974,Autumn,M,Climber,Japan,engineer,12.0
DHA100302,DHA1,1974,Autumn,M,Climber,Japan,engineer,4.0
DHA100101,DHA1,1976,Spring,M,Climber,Germany,atomic physicist,10.0
DHA100102,DHA1,1976,Spring,M,Climber,Germany,chemical technician,1.0
DHA100101,DHA1,1977,Spring,M,Climber,Switzerland,electrician,10.0
DHA199301,DHA1,1980,Autumn,M,Climber,Slovenia,technician,12.0
DHA199301,DHA1,1980,Autumn,M,Leader,Slovenia,electrician,11.0
DHA199302,DHA1,1980,Autumn,M,Climber,Switzerland,alpine guide,12.0
DHA199303,DHA1,1980,Autumn,M,Leader,Japan,salesman currently unemployed,12.0
DHA199305,DHA1,1980,Autumn,M,Deputy Leader,France,alpine guide,6.0
DHA199306,DHA1,1980,Autumn,M,Climber,Austria,psychologist,11.0
DHA199306,DHA1,1980,Autumn,M,Climber,Australia,farmer,10.0
DHA199307,DHA1,1980,Autumn,M,Climber,Mexico,dentist,12.0
DHA199102,DHA1,1981,Spring,M,Climber,Switzerland,alpine guide,10.0
DHA198301,DHA1,1983,Autumn,F,Climber,Spain,industrial engineer,10.0
DHA198302,DHA1,1983,Autumn,M,Climber,Greece,alpine instructor guide,10.0
DHA198305,DHA1,1983,Autumn,M,Climber,Japan,mechanical engineer,7.0
DHA198307,DHA1,1983,Autumn,M,Climber,Japan,physician,12.0
DHA198307,DHA1,1983,Autumn,M,Climber,Japan,does odd jobs no fixed occupation,8.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,university student japanese literature,6.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,university student,2.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,student at a college teaching how to make alcoholic beverages,3.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,restaurant manager,12.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,travel agent,11.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,freelance writer,11.0
DHA379301,DHA3,1962,Autumn,M,Climber,Japan,university student photography,5.0
DHA472101,DHA4,1996,Spring,M,Leader,Japan,farm owner,92.0
DHA579301,DHA5,1956,Autumn,M,H-A Worker,Nepal,unknown,4.0
DHA574101,DHA5,1959,Spring,M,Climber,Japan,student in okayama university medical school,9.0
DHAM00201,DHAM,1974,Summer,M,Deputy Leader,Japan,computer operator,12.0
DHAM97301,DHAM,1981,Autumn,M,H-A Worker,Nepal,unknown,8.0
DHAM99101,DHAM,1981,Spring,F,Climber,Australia,teacher,8.0
DHAM99101,DHAM,1981,Spring,F,Climber,USA,english instructor,10.0
DHAM99101,DHAM,1981,Spring,M,H-A Worker,Nepal,unknown,9.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,company employee,-19.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,student,-21.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,employee of company,1.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,employee of world-business center,-16.0
DOLM80301,DOLM,1936,Autumn,M,Exp Doctor,Japan,physician lecturer aichi-gakuin university,-8.0
DOLM80301,DOLM,1936,Autumn,M,xClimber,Japan,company manager,-7.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,student,-21.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,firefighter,-18.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,employee of kameyama-automobile co,-16.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,company employee,-20.0
DOLM80301,DOLM,1936,Autumn,M,Food,Japan,company employee,-10.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,student aichi-gukuin university,-21.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,cameraman,-1.0
DOLM80301,DOLM,1936,Autumn,M,Tactician,Japan,employee of tomisu-unyu co,-11.0
DOLM80301,DOLM,1936,Autumn,M,Food,Japan,employee of shinto-tsushin co,-12.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,manager of iwa to yuki co,-9.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,teacher,-17.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,staff member ministry education,-5.0
DOLM80301,DOLM,1936,Autumn,M,Climber,Japan,reporter,-1.0
DOLM80301,DOLM,1936,Autumn,M,H-A Worker/Climber,Nepal,high-altitude guide,-12.0
DOLM80301,DOLM,1936,Autumn,M,H-A Worker/Climber,Nepal,alpine guide,-19.0
DOLM84301,DOLM,1936,Autumn,M,Leader,Japan,law professor,-1.0
DOLM84301,DOLM,1936,Autumn,M,Climbing Leader,Japan,sports shop manager,-9.0
DOLM84301,DOLM,1936,Autumn,M,Deputy Leader,Japan,staff member ministry education,-5.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,salesman,-15.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,sports shop,-20.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,salesman,-22.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,office worker,-13.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,travel agent,-19.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,alpine guide,-15.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,engineer petroleum,-17.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,sports shop owner,-21.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,bookshop salesman,-24.0
DOLM84301,DOLM,1936,Autumn,M,Climber,Japan,alpine guide,-11.0
DOLM95301,DOLM,1936,Autumn,M,Leader,UK,director of waste-disposal company,-18.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,house painter,-19.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,veterinary surgeon,-31.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,computer software company director,-28.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,engineer servicing scientific equipment,-11.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,psychiatric nurse,-22.0
DOLM95301,DOLM,1936,Autumn,M,Climber,UK,plumber,-18.0
DOLM80101,DOLM,1937,Spring,M,Leader,Australia,6th battalion royal australian regiment enoggera qld,-13.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,alpine instructor,-14.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,warrant officer special air service regiment perth,-7.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,corporal from special air service regiment perth,-17.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,sergeant from special air service regiment perth,-12.0
DOLM80101,DOLM,1937,Spring,M,Exp Doctor,Australia,surgeon civilian,7.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,sergeant from special air service regiment perth,-10.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,sergeant from special air service regiment perth,-4.0
DOLM80101,DOLM,1937,Spring,M,Climber,Australia,retired from army was wo2 in special air service regiment,-3.0
DOLM80101,DOLM,1937,Spring,M,H-A Worker,Nepal,unknown,-18.0
DOLM80301,DOLM,1937,Autumn,M,Leader,Japan,law professor,0.0
DOLM80301,DOLM,1937,Autumn,M,Climbing Leader,Japan,company employee,-10.0
DOLM80301,DOLM,1937,Autumn,M,Deputy Leader,Japan,company employee,-6.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-20.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-22.0
DOLM80301,DOLM,1937,Autumn,M,Equipment,Japan,unknown,-14.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-22.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,company employee,-14.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,company employee,-10.0
DOLM80301,DOLM,1937,Autumn,M,Transport,Japan,employee of shinshu-meitetsu unyu co,-12.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-21.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,teacher of abacus,-19.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-19.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,student,-23.0
DOLM80301,DOLM,1937,Autumn,M,Climber,Japan,employee of matuno stone-merchant,-19.0
DORJ79301,DORJ,1949,Autumn,M,Leader,UK,agricultural scientist,6.0
DORJ00303,DORJ,1955,Autumn,M,H-A Worker,Nepal,unknown,-14.0
DORJ00301,DORJ,1971,Autumn,M,Climber,France,cinema hall projector operator,4.0
DORJ00301,DORJ,1971,Autumn,M,H-A Worker,Nepal,unknown,4.0
DORJ00302,DORJ,1971,Autumn,M,Leader,Slovenia,graphic designer,-5.0
DORJ00302,DORJ,1971,Autumn,F,Climber,Slovenia,physician,-3.0
DORJ00302,DORJ,1971,Autumn,M,Climber,Slovenia,student,-9.0
DORJ00302,DORJ,1971,Autumn,M,Deputy Leader,Slovenia,student,-3.0
DORJ00303,DORJ,1971,Autumn,F,Climber,USA,manufacturers working with design and production stuff,1.0
DORJ00303,DORJ,1971,Autumn,M,Climber,USA,student in high school,-11.0
DORJ00303,DORJ,1971,Autumn,F,Leader,USA,alpine guide,2.0
DORJ00303,DORJ,1971,Autumn,M,Climber,USA,alpine guide,-1.0
DORJ00303,DORJ,1971,Autumn,F,Climber,USA,photographer,6.0
DORJ81301,DORJ,1973,Autumn,M,Climber,Nepal,unknown,11.0
DORJ99302,DORJ,1979,Autumn,M,H-A Worker,Nepal,unknown,12.0
DORJ99301,DORJ,1980,Autumn,M,Climber,France,nurse,7.0
DORJ99301,DORJ,1980,Autumn,M,H-A Worker,Nepal,unknown,11.0
DORJ99302,DORJ,1980,Autumn,F,Climber,France,sports teacher,9.0
DORJ99302,DORJ,1980,Autumn,M,Climber,France,student,4.0
DORJ99302,DORJ,1980,Autumn,M,Climber,France,student,1.0
DRAN95101,DRAN,1964,Spring,M,BC Manager,Sweden,shipbroker,12.0
DROM99301,DROM,1980,Autumn,M,Climber,France,accountant,5.0
DROM99301,DROM,1980,Autumn,M,Climber,UK,veterinarian,10.0
DROM99301,DROM,1980,Autumn,M,Climber,New Zealand,teacher,7.0
DROM98302,DROM,1983,Autumn,M,Climber,UK,physician,10.0
EVER99130,EVER,1921,Spring,M,H-A Worker,Nepal,unknown,-38.0
EVER95101,EVER,1930,Spring,M,H-A Worker,Nepal,unknown,-41.0
EVER75102,EVER,1938,Spring,M,Climber,China,unknown,-13.0
EVER00143,EVER,1949,Spring,M,H-A Worker,China,unknown,-34.0
EVER81301,EVER,1949,Autumn,M,H-A Worker,Nepal,unknown,-12.0
EVER87307,EVER,1949,Autumn,M,H-A Worker,Nepal,unknown,-12.0
EVER88401,EVER,1949,Winter,M,H-A Worker,Nepal,unknown,-12.0
EVER89104,EVER,1949,Spring,M,H-A Worker,Nepal,unknown,-12.0
EVER72301,EVER,1953,Autumn,M,H-A Worker,Nepal,unknown,5.0
EVER80101,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-2.0
EVER81101,EVER,1954,Spring,M,Climber,France,army infantry captain helicopter pilot,2.0
EVER81301,EVER,1954,Autumn,M,H-A Worker,Nepal,high-altitude porter,0.0
EVER81301,EVER,1954,Autumn,M,Liaison Officer,Nepal,inspector nepal police,6.0
EVER81302,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,6.0
EVER81302,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-5.0
EVER82402,EVER,1954,Winter,M,H-A Worker,Nepal,unknown,2.0
EVER83102,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-7.0
EVER83303,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-7.0
EVER84305,EVER,1954,Autumn,M,Sirdar,Nepal,unknown,6.0
EVER87102,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-1.0
EVER87102,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-9.0
EVER87303,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,6.0
EVER89101,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER89308,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-7.0
EVER89308,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,1.0
EVER89308,EVER,1954,Autumn,M,Sirdar,Nepal,unknown,4.0
EVER90102,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-8.0
EVER90104,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-6.0
EVER90310,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-10.0
EVER91104,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-7.0
EVER91107,EVER,1954,Spring,M,Climber,Australia,director of company that imports and makes camping equipment,8.0
EVER92101,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-5.0
EVER92101,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-11.0
EVER92106,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-15.0
EVER92108,EVER,1954,Spring,M,H-A Worker,Nepal,unknown,-7.0
EVER92306,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-10.0
EVER92307,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-16.0
EVER92308,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-11.0
EVER92309,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,7.0
EVER92402,EVER,1954,Winter,M,H-A Worker,Nepal,unknown,-6.0
EVER93303,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,4.0
EVER93303,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-14.0
EVER93304,EVER,1954,Autumn,M,H-A Worker,Nepal,unknown,-20.0
EVER00101,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER00117,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-11.0
EVER00117,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-18.0
EVER00119,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-11.0
EVER00119,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER00119,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER00120,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-22.0
EVER00133,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER00133,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER00133,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER00133,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-15.0
EVER00133,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,3.0
EVER00303,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-17.0
EVER00303,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-16.0
EVER93105,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-4.0
EVER94106,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,5.0
EVER94106,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-15.0
EVER94110,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-10.0
EVER94113,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,7.0
EVER94113,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-16.0
EVER94113,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-13.0
EVER94113,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-7.0
EVER94306,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-5.0
EVER94307,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-14.0
EVER94307,EVER,1955,Autumn,M,H-A Worker,Nepal,unknown,-12.0
EVER95101,EVER,1955,Spring,M,H-A Worker,Nepal,trekking guide alpinist,-11.0
EVER95107,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,5.0
EVER95108,EVER,1955,Spring,M,H-A Worker,Nepal,unknown,-7.0
